"Kod portu 
";Data przybycia (rrrr-mm-dd);"Godzina przybycia
(hh:mm)";"Kod portu, 
z którego jednostka przyp³ynê³a ";Nazwa statku;Bandera;nr IMO ;Sygna³ wywo³awczy;"Pojemnoœæ brutto 
(tony)";D³ugoœæ (metry);Agent;Nabrze¿e (miejsce zacumowania)
PLNOW;29.09.2009;10:00:00;SEKAN;LEESWIG;Antigua and Barbuda;9139335;V2GF;2901;88.00;Meerpahl & Meyer Sopot;Weglowe
PLNOW;29.09.2009;19:30:00;NLAMS;RMS SONSBECK;Antigua and Barbuda;9006306;V2LZ;2449;88.00;Baltic Shipping Agency Ltd.;Nab. Westerplatte
PLNOW;29.09.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;29.09.2009;10:10:00;DEBKE;SMARAGD;Netherlands;9267704;PBKD;2339;89.99;POLSTEAM SHIPPING AGENCY Gdynia;Elewator 3&4
PLNOW;29.09.2009;15:40:00;NLAMS;DC MERWESTONE;Netherlands;7365851;PFCE;2973;90.65;Baltic Shipping Agency Ltd.;BASEN GÓRNICZY-Rudowe
PLNOW;30.09.2009;18:00:00;PLGDY;YEOMAN BONTRUP;Bahamas;8912297;C6JQ9;55696;249.00;POSEIDON & FRACHTCONTOR JUNGE;RUDOWE
PLNOW;30.09.2009;06:00:00;LTKLJ;SORMOVSKIY 42;Russian Federation;7833119;UAKY;2478;114.00;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Chemikow
PLNOW;30.09.2009;07:00:00;RULED;OOCL FINLAND;United Kingdom;9354351;MMYD4;11662;149.14;Inter Marine Co. Ltd. ;SZCZECINSKIE
PLNOW;30.09.2009;12:40:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;30.09.2009;14:00:00;ESLPA;BURAK-A;Turkey;7900297;TCWN;4568;101.90;Baltic Shipping Agency Ltd.;elew 3/4
PLNOW;30.09.2009;17:00:00;LVRIX;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. WÊGLOWE
PLNOW;30.09.2009;15:30:00;DEHAM;LIV KNUTSEN;United Kingdom;9409273;2CJU3;11889;144.18;MAR-SERVICE;G.S.R.
PLNOW;01.10.2009;17:00:00;ESVLG;ABIS ANTWERPEN;Netherlands;9501710;PBNK;2009;89.90;B+K Agency Ltd. ;WIŒLANE
PLNOW;01.10.2009;03:00:00;LVRIX;PORONIEC;Poland;7641475;SQHS;695;60.81;Ship-Service S.A. o/Sopot;OLIWSKIE
PLNOW;01.10.2009;22:36:00;PLSZZ;KATHARINA B;Antigua and Barbuda;9121869;V2NA6;3999;99.95;Baltic Container Lines Co. Ltd.;GTK
PLNOW;01.10.2009;19:00:00;SEKLR;MANA;Antigua and Barbuda;8521414;V2CX8;1585;82.02;POLSTEAM SHIPPING AGENCY Gdynia;Silo no.1
PLNOW;01.10.2009;22:30:00;DEBRE;SABINA;Finland;8616635;OLMJ;2006;81.86;DAN SHIPPING & TRADING Co. Ltd. ;OLIWSKIE
PLNOW;01.10.2009;12:40:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;01.10.2009;01:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;01.10.2009;23:00:00;DESTL;LANGELAND;Germany;8420098;DFZK;1832;80.62;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;ELEWATOR 2
PLNOW;01.10.2009;23:30:00;PLNOW;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. WÊGLOWE
PLNOW;01.10.2009;15:50:00;GRITA;LIAMARE;Netherlands;9166481;PBBH;4112;107.13;Rhenus Port Logistics Sp. z o. o.;KIEL CANAL
PLNOW;02.10.2009;01:00:00;FIHMN;GAMMAGAS;Antigua and Barbuda;9005493;V2KA6;3703;99.35;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Gaspol
PLNOW;02.10.2009;13:30:00;FIMTL;EEVA;Finland;8406779;OJNS;2932;95.65;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;SZCZECINSKIE
PLNOW;02.10.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;02.10.2009;03:30:00;PLGDY;LIVLAND;Cyprus;9354466;5BDG2;9981;134.44;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;02.10.2009;17:00:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;02.10.2009;22:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;03.10.2009;11:45:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;03.10.2009;20:30:00;PLGDY;CATANIA;Gibraltar;9123790;ZDHI8;3999;101.11;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;03.10.2009;17:15:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;04.10.2009;09:25:00;ARSLO;TULOMA;Saint Vincent and the Grenadines;8123731;J8B2825;18259;189.60;Baltic Shipping Agency Ltd.;NAB. WIŒLANE
PLNOW;04.10.2009;12:00:00;NLABL;FORZA;Netherlands;9199402;PBLD;3244;99.95;Balta SA;nab Wêglowe
PLNOW;04.10.2009;21:00:00;LVRIX;ANATOLIY LYAPIDEVSKIY;Cyprus;8416554;P3NF5;14141;162.10;ANCHOR AGENTS and SHIPBROKERS;Nabrze¿e rudowe
PLNOW;04.10.2009;08:00:00;PLSZZ;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;WIœlane do burty Tulomy
PLNOW;05.10.2009;03:00:00;GBHUL;COPERNICUS;Liberia;8713809;ELYM8;1525;73.88;OKMARIT Ltd;Przemys³owe
PLNOW;05.10.2009;13:30:00;ESSDR;ATTIKA;Antigua and Barbuda;9218193;V2CT5;5381;107.57;Baltic Shipping Agency Ltd.;ELEWATOR 3/4
PLNOW;05.10.2009;18:30:00;FIPRV;CORAL CARBONIC;Netherlands;9201906;PCFW;1852;79.55;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;Nab. Bytomskie
PLNOW;05.10.2009;07:00:00;PLGDY;DENEB;Antigua and Barbuda;9061306;V2CM6;3992;101.00;Baltic Container Lines Co. Ltd.;gtk
PLNOW;05.10.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;05.10.2009;19:00:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;05.10.2009;20:50:00;FITKU;CARISSA;Finland;8611233;O J M  C;1986;82.40;Vetro Shipping Services;OSTRAWICA 4 - EL. 1
PLNOW;06.10.2009;19:30:00;DEBRE;YONG AN CHENG;China;8919532;BVID;16703;174.00;B+K Agency Ltd. ;WISLANE
PLNOW;06.10.2009;12:00:00;LVVNT;DIMITRIS;Cambodia;7012375;XUDX7;610;45.00;ANCHOR AGENTS and SHIPBROKERS;Nabrze¿e rudowe
PLNOW;06.10.2009;05:30:00;DEHAM;OOCL FINLAND;United Kingdom;9354351;MMYD4;11662;149.14;Inter Marine Co. Ltd. ;SZCZECINSKIE
PLNOW;06.10.2009;13:00:00;RULED;OOCL NEVSKIY;Antigua and Barbuda;9231834;V2PW8;8583;134.44;Inter Marine Co. Ltd. ;GTK- nab. SZCZECIÑSKIE
PLNOW;06.10.2009;12:45:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;06.10.2009;07:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;06.10.2009;15:40:00;PLGDN;GERD SIBUM;Antigua and Barbuda;9121895;V2IA2;3999;100.00;Baltic Container Lines Co. Ltd.;nab Szczecinskie
PLNOW;07.10.2009;13:00:00;FIHMN;CORAL MILLEPORA;Netherlands;9129392;PDMK;4054;97.48;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;REMONTOWA
PLNOW;07.10.2009;03:45:00;DKAAR;TIM;Cyprus;9434151;5BLC2;2474;82.50;POLSTEAM SHIPPING AGENCY Gdynia;nab.Oliwskie , Elewator 5
PLNOW;07.10.2009;16:00:00;LVVNT;TORNATOR;Portugal;9115999;CQZL;2840;89.72;ANCHOR AGENTS and SHIPBROKERS;NABRZE¯E RUDOWE
PLNOW;07.10.2009;12:00:00;NLRTM;BOLD WORLD;Panama;9141417;3ELO9;12141;148.44;OKMARIT Ltd;Chemików
PLNOW;07.10.2009;12:50:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;07.10.2009;07:00:00;PLGDY;BCL IWONA;Antigua and Barbuda;9336294;V2BR2;6704;132.00;Baltic Container Lines Co. Ltd.;GTK
PLNOW;07.10.2009;08:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;07.10.2009;08:00:00;DEHAM;HESTIA;Antigua and Barbuda;9177894;V 2 A S 5;1846;89.60;Vetro Shipping Services;Cn-100 (Stocznia Pó³nocna)
PLNOW;07.10.2009;16:30:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;08.10.2009;07:00:00;DEEME;EMS TUG;Portugal;5067168;CQWM;159;29.57;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;HOLM
PLNOW;08.10.2009;05:30:00;FIHMN;GAMMAGAS;Antigua and Barbuda;9005493;V2KA6;3703;99.35;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Gaspol
PLNOW;08.10.2009;11:30:00;DEHAM;MOSEL N;Liberia;9085338;A8CI7;63152;266.00;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;REMONTOWA
PLNOW;08.10.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;08.10.2009;22:00:00;PLGDY;VOLANTE;Gibraltar;9219460;ZDEO2;3244;99.95;Balta SA;NAB. WÊGLOWE
PLNOW;08.10.2009;04:30:00;PL888;TANAIS;Poland;6721008;SPG2714;299;44.96;m/v Tanais Igor Davydovsky;Na nabrze¿e wiœlane
PLNOW;08.10.2009;19:00:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;09.10.2009;11:30:00;DELEE;ANNETTE;Antigua and Barbuda;8913071;V2OM4;3815;103.50;Nawigator Shipping Head Office Gdansk ;westerplwtte
PLNOW;09.10.2009;13:10:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;09.10.2009;12:40:00;PLGDY;ANJA;Netherlands;9116187;PBMV;2996;99.95;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;09.10.2009;14:00:00;LVVNT;NIELS STEVNS;Antigua and Barbuda;8214346;V2PT3;1892;79.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;Basen Gorniczy
PLNOW;09.10.2009;19:30:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;09.10.2009;18:00:00;PLNOW;OCEANIA;Poland;8304854;SQOC;370;48.93;POLSTEAM SHIPPING AGENCY Gdynia;nab. Zbo¿owe
PLNOW;10.10.2009;01:30:00;NOSTY;WILSON MERSIN;Cyprus;7810222;P3PA6;3937;107.40;Baltic Shipping Agency Ltd.;NAB. CHEMIKÓW
PLNOW;10.10.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;10.10.2009;21:10:00;LVRIX;PORONIEC;Poland;7641475;SQHS;695;60.81;Ship-Service S.A. o/Sopot;Wêglowe
PLNOW;10.10.2009;12:30:00;LVRIX;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB.RUDOWE
PLNOW;10.10.2009;03:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;10.10.2009;18:30:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;11.10.2009;20:00:00;NLABL;LONTANO;Gibraltar;9199385;ZDEP9;3244;99.95;Balta SA;NAB. WÊGLOWE
PLNOW;11.10.2009;14:45:00;GBNCL;CITY OF AMSTERDAM;Isle of Man;9174751;MYEU8;9959;99.92;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC II
PLNOW;11.10.2009;21:00:00;PLGDY;KATHARINA B;Antigua and Barbuda;9121869;V2NA6;3999;99.95;Baltic Container Lines Co. Ltd.;gtk
PLNOW;11.10.2009;20:00:00;DKAAL;SAN REMO;Saint Vincent and the Grenadines;6507983;J8B2632;1283;72.07;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;ELEWATOR 3/4
PLNOW;12.10.2009;06:00:00;BEANR;SYNNOVE KNUTSEN;Norway;9007207;LAOO4;11433;141.50;MAR-SERVICE;GSR
PLNOW;12.10.2009;13:00:00;DEHAM;OOCL NEVSKIY;Antigua and Barbuda;9231834;V2PW8;8583;134.44;Inter Marine Co. Ltd. ;GTK- nab. SZCZECIÑSKIE
PLNOW;12.10.2009;12:20:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;12.10.2009;13:30:00;PLGDY;LIVLAND;Cyprus;9354466;5BDG2;9981;134.44;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;12.10.2009;07:30:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;12.10.2009;17:00:00;PLGDY;AMUR 2532;Russian Federation;8729975;UAKP;2996;115.70;Burger Poland;NAB. WISLANE
PLNOW;12.10.2009;16:35:00;PLGDY;CORAL SEA;Netherlands;9218234;PECH;2137;90.78;Vetro Shipping Services;Oliwskie / 5 Gwizdków
PLNOW;13.10.2009;10:40:00;RULED;BALTIC WIND;Panama;7342988;J8B2889;10012;155.90;Baltic Shipping Agency Ltd.;WOC
PLNOW;13.10.2009;06:00:00;BEANR;TIAN WANG XING;Panama;9464223;3EOW4;7460;122.20;East Mar Ltd. Shipbrokers ;OLIWSKIE
PLNOW;13.10.2009;08:30:00;PLNOW;KAJA;Malta;8024155;9HXO7;3149;86.72;SCAN SHIPPING POL Gdynia;Przemyslowe 3-3
PLNOW;13.10.2009;12:50:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;13.10.2009;17:00:00;PL888;VIVERO;Saint Vincent and the Grenadines;8108377;J8B2559;307;34.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB FLISAKÓW
PLNOW;13.10.2009;15:18:00;RULED;OOCL ST.PETERSBURG;Netherlands;9315006;PHCZ;11662;149.14;Inter Marine Co. Ltd. ;nabrzeze szczecinskie
PLNOW;14.10.2009;02:00:00;SEKAN;LIAN;Saint Vincent and the Grenadines;7420962;J8B3075;1547;71.89;Meerpahl & Meyer Sopot;Weglowe
PLNOW;14.10.2009;23:00:00;PL888;APHRODITE I;Saint Vincent and the Grenadines;5753426;J8D17;205;33.80;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;15.10.2009;12:20:00;SEMMA;COSTALWATER;Netherlands;9205158;PEDM;2140;91.25;OKMARIT Ltd;Chemików
PLNOW;15.10.2009;08:00:00;LVVNT;RAMONA;Finland;8420713;OJNN;1279;74.80;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;WOC II
PLNOW;15.10.2009;19:30:00;PLGDN;GERD SIBUM;Antigua and Barbuda;9121895;V2IA2;3999;100.00;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;16.10.2009;16:00:00;PLGDY;ANJA;Netherlands;9116187;PBMV;2996;99.95;Baltic Container Lines Co. Ltd.;gtk
PLNOW;16.10.2009;18:00:00;DEBKE;HEKLA;Netherlands;9356505;PHPD;2281;88.97;POLSTEAM SHIPPING AGENCY Gdynia;Elewator 3&4
PLNOW;16.10.2009;10:00:00;SEHEL;COPERNICUS;Liberia;8713809;ELYM8;1525;73.88;OKMARIT Ltd;Przemys³owe
PLNOW;16.10.2009;23:59:00;LTKLJ;LANTAU ACE;Marshall Islands;9216353;V7CW5;14278;158.70;Burger Poland;NAB.SZCZECINSKIE
PLNOW;16.10.2009;21:00:00;LVRIX;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB.RUDOWE
PLNOW;16.10.2009;13:06:00;GBFAL;ETERNAL FORTUNE;Hong Kong ;9196383;VRZD5;18095;169.03;Baltic Shipping Agency Ltd.;ELEWATOR 2
PLNOW;16.10.2009;05:00:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;16.10.2009;16:00:00;DEEME;POPLAR ARROW;Azerbaijan;9235141;C6TQ3;32461;189.77;RENTRANS CARGO Sp. z o.o.;RUDOWE
PLNOW;16.10.2009;19:00:00;PLGDY;PARAMAR;Cyprus;9190262;P3ZD9;2820;89.72;Balta SA;nab. Wêglowe
PLNOW;16.10.2009;20:00:00;UAMPW;PANCALDO;Antigua and Barbuda;9226695;V2BA8;6272;118.00;OKMARIT Ltd;BASEN GÓRNICZY
PLNOW;17.10.2009;06:00:00;LTKLJ;MAJA;Poland;8829127;SQKR;1964;55.49;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;K/P
PLNOW;17.10.2009;07:00:00;DERSK;HILDA KNUTSEN;Norway;8716863;LAUN2;11425;141.00;MAR-SERVICE;GSR
PLNOW;17.10.2009;12:00:00;DERSK;ARMANBORG & WAGENBORG BARGE 1;Netherlands Antilles;8959879;PJNO;622;45.00;Balta SA;NAB. K-2 STOCZNIA GDANSK
PLNOW;17.10.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;17.10.2009;22:00:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;18.10.2009;10:00:00;NOBLL;WILSON ROUGH;Malta;7419200;9HSL5;3885;103.60;Baltic Shipping Agency Ltd.;NAB. SZCZECINSKIE
PLNOW;18.10.2009;21:00:00;RULED;SAKAR;Malta;9104811;9HTC4;13957;168.95;ANCHOR AGENTS and SHIPBROKERS;Nabrze¿e rudowe
PLNOW;19.10.2009;20:00:00;LVRIX;MARCOMANCHE;Antigua and Barbuda;9161170;V2OL9;13066;153.20;B+K Agency Ltd. ;WIŒLANE
PLNOW;19.10.2009;04:50:00;PLGDY;NORJAN;Luxembourg;9347633;LXNJ;8407;129.50;Hecksher Polska Sp. z o. o.;OLIWSKIE
PLNOW;19.10.2009;12:40:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;19.10.2009;16:30:00;PLGDN;CONGER;Antigua and Barbuda;9122227;V2OO5;3999;99.95;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;19.10.2009;04:30:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;19.10.2009;12:00:00;PLSZZ;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;OLIWSKIE
PLNOW;19.10.2009;18:00:00;NLDZL;WATERSTROOM;Netherlands Antilles;9428047;PJVK;294;29.30;Balta SA;STOCZNIA GDANSKA K2
PLNOW;19.10.2009;13:50:00;DEWIS;DEIMA;Saint Vincent and the Grenadines;7041405;J8B2214;2481;114.00;Rhenus Port Logistics Sp. z o. o.;Rudowe
PLNOW;20.10.2009;18:00:00;DKEBJ;HEGREN;Singapore;9330795;9VNV7;3504;144.09;OKMARIT Ltd;Chemików
PLNOW;20.10.2009;15:00:00;RULED;OOCL FINLAND;United Kingdom;9354351;MMYD4;11662;149.14;Inter Marine Co. Ltd. ;SZCZECINSKIE
PLNOW;20.10.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;20.10.2009;07:00:00;SEMMA;CORAL CARBONIC;Netherlands;9201906;PCFW;1852;79.55;Mar-Yard Ltd. Shipbrokers, Husbandry Agents ;REMONTOWA
PLNOW;20.10.2009;18:30:00;DEHAM;OOCL ST.PETERSBURG;Netherlands;9315006;PHCZ;11662;149.14;Inter Marine Co. Ltd. ;nabrzeze szczecinskie
PLNOW;20.10.2009;22:30:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;20.10.2009;20:00:00;PLSZZ;HALICZ;Poland;7615749;SQFZ;694;60.77;Oktan Energy & V/L Service;NAB. Rudowe
PLNOW;21.10.2009;05:50:00;ARSLO;KOTOR;Saint Vincent and the Grenadines;8118621;J8DJ3;17436;175.00;Baltic Shipping Agency Ltd.;ELEWATOR 2
PLNOW;21.10.2009;08:00:00;LVRIX;BUKOWIEC;Poland;7704069;SQAV;695;60.00;Ship-Service S.A. o/Sopot;WÊGLOWE
PLNOW;21.10.2009;19:00:00;DEBRV;HELA;Germany;6702284;DHLW;861;61.75;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;ST.PLN
PLNOW;21.10.2009;04:00:00;PLGDY;BF CATANIA;Antigua and Barbuda;9123790;V2ER3;3999;101.11;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;21.10.2009;12:40:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;21.10.2009;03:00:00;PL888;TANAIS;Poland;6721008;SPG2714;299;44.96;m/v Tanais Igor Davydovsky;Na nabrze¿e wiœlane
PLNOW;21.10.2009;07:00:00;GBIMM;MEDBALKASH;Cyprus;9436240;5BNH2;5335;119.30;Baltic Shipping Agency Ltd.;ZBOZOWE
PLNOW;21.10.2009;08:00:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;22.10.2009;04:00:00;NLDZL;PASSAAT;Netherlands;9080687;PIHW;1937;82.40;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Wiœlane
PLNOW;22.10.2009;20:00:00;NOSTY;WILSON MALM;Malta;7810210;9HUH7;3967;107.36;Baltic Shipping Agency Ltd.;NAB. CHEMIKOW
PLNOW;22.10.2009;12:40:00;DKFDH;FOSTRAUM;Norway;9011521;LEJE3;2470;85.00;OKMARIT Ltd;chemików
PLNOW;22.10.2009;23:40:00;DEBUM;ELKE D;Antigua and Barbuda;8814196;V2NB;1307;74.93;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;EL 5
PLNOW;22.10.2009;08:05:00;RUKGD;ROMANKA;Poland;8026440;SQLT;997;64.88;Ship-Service S.A. o/Sopot;WÊGLOWE
PLNOW;22.10.2009;12:45:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;22.10.2009;22:00:00;PLGDY;SOAVE;Netherlands;8917716;PBIX;3828;103.50;Balta SA;NAB WÊGLOWE
PLNOW;22.10.2009;23:30:00;DELBC;HELGA;Finland;8325121;OJKR;1391;79.80;SCAN SHIPPING POL Gdynia;PRZEMYSLOWE
PLNOW;23.10.2009;13:15:00;NLRTM;ORAHOLM;Denmark;9336696;OYAA2;3709;106.20;Wilhelmsen Ships Service Polska Sp. z o.o. Branch Office Sopot;Szczecinskie
PLNOW;23.10.2009;07:00:00;PLGDY;GOTLAND;Netherlands;9277383;PBKA;7519;137.50;Burger Poland;NABRZEZE SZCZECINSKIE
PLNOW;23.10.2009;13:00:00;SENYN;SCANDINAVIA;Bahamas;7826788;C6TA7;23842;132.57;Polferries Gdansk;BAZA PROMOWA  P¯B
PLNOW;23.10.2009;20:00:00;SELLA;MARE;Saint Vincent and the Grenadines;8411671;J8B3584;998;78.80;TERMAR SP. Z O. O.;ELEWATOR 1 OSTRÓW
PLNOW;23.10.2009;01:00:00;PL888;BAZALT;Poland;7911636;SQKO;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;23.10.2009;06:30:00;PL888;KAMBR;Cyprus;9348223;C4GX2;299;36.00;POLFRACHT AGENCJA ZEGLUGOWA SP. Z O. O.;NAB. FLISAKÓW
PLNOW;23.10.2009;00:25:00;DKRAN;SABINE;Saint Vincent and the Grenadines;7101891;J8TB2;2478;114.00;Rhenus Port Logistics Sp. z o. o.;RUDOWE
PLNOW;23.10.2009;20:15:00;PL888;GRANIT;Poland;7911260;SQKN;1313;64.40;PETROBALTIC;Nabrze¿e Flisaków
PLNOW;24.10.2009;03:50:00;ESLPA;GREEN KARMOY;Bahamas;8804531;C6XH2;5084;109.00;Morska Agencja Gdynia Ltd. Harbour Office Gdansk;WOC
PLNOW;24.10.2009;18:00:00;NOLIL;ULRIKEN;Panama;7230185;HP9570;1470;78.51;Baltic Shipping Agency Ltd.;NAB. PRZEMYSLOWE 
PLNOW;24.10.2009;06:30:00;LTKLJ;GERD SIBUM;Antigua and Barbuda;9121895;V2IA2;3999;100.00;Baltic Container Lines Co. Ltd.;Szczecinskie
PLNOW;24.10.2009;23:30:00;PLGDY;BCL IWONA;Antigua and Barbuda;9336294;V2BR2;6704;132.00;Baltic Container Lines Co. Ltd.;nab. Szczecinskie
PLNOW;24.10.2009;15:00:00;LTKLJ;LANTAU ACE;Marshall Islands;9216353;V7CW5;14278;158.70;Burger Poland;NAB.SZCZECINSKIE
PLNOW;24.10.2009;13:00:00;SENYN;BALTIVIA;Bahamas;7931997;C6WN5;17790;136.60;Polferries Gdansk;Baza Promowa P¯B 
PLNOW;24.10.2009;07:00:00;LTKLJ;FAST JEF;Belgium;9136101;ONEE;2066;87.95;Baltic Shipping Agency Ltd.;Elew 3/4
PLNOW;24.10.2009;12:00:00;PLGDN;GAS LEGACY;Cyprus;9186948;C4EL2;3392;95.95;OKMARIT Ltd;"Terminal Gazowy ""Gaspol"""
PLNOW;25.10.2009;00:30:00;USLCH;UBC TAMPICO;Cyprus;9285354;P3YN9;24140;182.10;Balta SA;nab Rdowe
PLNOW;25.10.2009;12:00:00;SEKAN;LAMARO;Saint Vincent and the Grenadines;7204849;J8TI9;1282;70.79;Meerpahl & Meyer Sopot;Weglowe
